Index_Crimes,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Year,Month,Day,Investigation Time
9335,2020-09-19,ghost,88,castle,nightly disturbance,brute force,night,potions,2020,September,Saturday,long
780,2024-08-01,werewolf,30,mountain,assault,axe,dusk,blood,2024,August,Thursday,short
5436,2022-07-09,zombie,14,mountain,kidnapping,brute force,dusk,teeth,2022,July,Saturday,short
9665,2023-12-11,werewolf,12,village,assault,brute force,dusk,fur,2023,December,Monday,short
3599,2021-08-12,witch,9,mountain,assault,unknown,dawn,teeth,2021,August,Thursday,short
570,2020-09-10,ghost,84,village,nightly disturbance,brute force,night,potions,2020,September,Thursday,long
6751,2023-11-13,witch,31,village,arson,unknown,day,bones,2023,November,Monday,medium
2574,2023-02-02,ghost,96,castle,vandalism,brute force,night,potions,2023,February,Thursday,very long
5568,2023-02-15,zombie,67,swamp,kidnapping,unknown,day,blood,2023,February,Wednesday,long
5384,2020-09-23,werewolf,40,forest,assault,pistol,night,fur,2020,September,Wednesday,medium
9764,2023-02-27,werewolf,11,mountain,assault,brute force,dawn,teeth,2023,February,Monday,short
4577,2023-11-24,ghost,3,castle,nightly disturbance,knife,night,cloak,2023,November,Friday,short
1693,2022-06-15,vampire,21,castle,nightly disturbance,pistol,night,cloak,2022,June,Wednesday,short
7468,2020-11-07,zombie,57,swamp,kidnapping,brute force,dusk,bones,2020,November,Saturday,medium
370,2022-02-08,skeleton,42,castle,assault,knife,dawn,bones,2022,February,Tuesday,medium
8093,2020-03-07,werewolf,37,forest,vandalism,brute force,dusk,fur,2020,March,Saturday,medium
9469,2024-07-15,zombie,80,forest,murder,brute force,dawn,bones,2024,July,Monday,long
4371,2023-12-28,skeleton,89,castle,assault,pistol,night,bones,2023,December,Thursday,long
10084,2022-02-19,vampire,63,castle,murder,pistol,night,blood,2022,February,Saturday,long
149,2021-03-18,skeleton,45,mountain,vandalism,brute force,day,bones,2021,March,Thursday,medium
1685,2022-07-12,ghost,54,village,nightly disturbance,knife,night,potions,2022,July,Tuesday,medium
3121,2022-03-05,skeleton,58,castle,vandalism,brute force,dusk,bones,2022,March,Saturday,medium
8934,2022-11-30,vampire,14,castle,theft,unknown,night,teeth,2022,November,Wednesday,short
7726,2020-05-27,ghost,30,village,nightly disturbance,brute force,night,cloak,2020,May,Wednesday,short
414,2022-09-04,werewolf,70,forest,assault,pistol,night,fur,2022,September,Sunday,long
9681,2024-01-05,witch,23,swamp,arson,unknown,dusk,potions,2024,January,Friday,short
7865,2021-05-02,zombie,74,swamp,assault,unknown,dusk,teeth,2021,May,Sunday,long
3492,2020-06-28,witch,84,mountain,arson,pistol,dawn,potions,2020,June,Sunday,long
6248,2023-04-07,zombie,44,swamp,kidnapping,pistol,day,blood,2023,April,Friday,medium
4224,2022-12-03,werewolf,11,mountain,assault,knife,day,blood,2022,December,Saturday,short
3613,2021-07-06,witch,72,forest,arson,unknown,day,bones,2021,July,Tuesday,long
3306,2022-05-26,zombie,10,swamp,murder,pistol,dawn,blood,2022,May,Thursday,short
4987,2021-08-28,werewolf,39,swamp,assault,axe,night,fur,2021,August,Saturday,medium
1042,2020-04-24,skeleton,12,mountain,arson,knife,dawn,cloak,2020,April,Friday,short
8962,2024-03-31,zombie,57,mountain,kidnapping,brute force,dawn,potions,2024,March,Sunday,medium
6294,2022-02-20,witch,20,village,arson,knife,night,potions,2022,February,Sunday,short
6658,2021-03-12,zombie,54,swamp,kidnapping,unknown,dusk,blood,2021,March,Friday,medium
8996,2024-04-17,vampire,26,mountain,assault,pistol,dusk,blood,2024,April,Wednesday,short
9909,2022-12-08,zombie,65,swamp,kidnapping,unknown,day,potions,2022,December,Thursday,long
6793,2023-08-17,witch,90,swamp,arson,knife,dawn,cloak,2023,August,Thursday,long
8106,2021-05-31,ghost,29,forest,nightly disturbance,unknown,night,cloak,2021,May,Monday,short
8131,2022-01-02,skeleton,55,mountain,arson,unknown,night,bones,2022,January,Sunday,medium
864,2024-01-20,witch,69,mountain,arson,knife,night,cloak,2024,January,Saturday,long
3966,2022-04-27,werewolf,53,swamp,assault,pistol,night,blood,2022,April,Wednesday,medium
8634,2024-01-04,zombie,5,forest,kidnapping,axe,day,potions,2024,January,Thursday,short
79,2020-03-20,skeleton,83,castle,nightly disturbance,unknown,night,bones,2020,March,Friday,long
7159,2024-06-17,werewolf,22,forest,vandalism,pistol,dawn,potions,2024,June,Monday,short
2274,2020-10-17,zombie,81,mountain,kidnapping,axe,dusk,bones,2020,October,Saturday,long
8348,2022-12-29,zombie,41,swamp,kidnapping,knife,day,potions,2022,December,Thursday,medium
4067,2022-07-31,zombie,23,swamp,kidnapping,axe,night,potions,2022,July,Sunday,short
10050,2024-04-06,vampire,35,castle,nightly disturbance,knife,night,teeth,2024,April,Saturday,medium
9668,2020-02-18,ghost,25,castle,arson,brute force,night,potions,2020,February,Tuesday,short
9387,2020-03-03,skeleton,73,mountain,nightly disturbance,pistol,night,bones,2020,March,Tuesday,long
722,2023-07-10,vampire,58,village,murder,unknown,night,blood,2023,July,Monday,medium
7524,2024-04-22,witch,67,village,kidnapping,knife,night,fur,2024,April,Monday,long
796,2023-11-11,ghost,87,village,nightly disturbance,knife,night,cloak,2023,November,Saturday,long
2307,2024-08-08,werewolf,35,forest,assault,axe,night,fur,2024,August,Thursday,medium
4136,2020-04-21,werewolf,60,mountain,assault,axe,night,teeth,2020,April,Tuesday,medium
3936,2022-04-01,werewolf,81,forest,assault,brute force,night,fur,2022,April,Friday,long
8021,2020-07-13,ghost,96,village,vandalism,pistol,night,cloak,2020,July,Monday,very long
7248,2021-04-17,werewolf,5,forest,assault,knife,day,fur,2021,April,Saturday,short
9167,2024-09-18,skeleton,69,mountain,vandalism,brute force,dusk,bones,2024,September,Wednesday,long
9547,2020-04-07,skeleton,88,swamp,nightly disturbance,brute force,night,bones,2020,April,Tuesday,long
3668,2024-01-06,witch,34,village,kidnapping,unknown,dawn,cloak,2024,January,Saturday,medium
8712,2021-12-17,ghost,4,mountain,nightly disturbance,knife,night,cloak,2021,December,Friday,short
7368,2022-02-06,werewolf,31,mountain,nightly disturbance,pistol,night,potions,2022,February,Sunday,medium
6336,2021-01-26,zombie,28,swamp,kidnapping,pistol,dusk,blood,2021,January,Tuesday,short
431,2020-01-19,skeleton,63,mountain,vandalism,knife,dusk,cloak,2020,January,Sunday,long
397,2021-01-17,witch,52,village,arson,pistol,night,cloak,2021,January,Sunday,medium
3226,2021-02-03,vampire,75,castle,assault,unknown,night,cloak,2021,February,Wednesday,long
17,2022-03-12,zombie,37,mountain,assault,unknown,night,blood,2022,March,Saturday,medium
6401,2024-03-16,vampire,84,castle,assault,knife,night,teeth,2024,March,Saturday,long
4242,2023-04-09,witch,4,village,kidnapping,knife,day,potions,2023,April,Sunday,short
2702,2020-07-14,ghost,56,castle,vandalism,knife,dusk,cloak,2020,July,Tuesday,medium
2472,2019-12-26,skeleton,56,forest,arson,brute force,dusk,cloak,2019,December,Thursday,medium
6766,2023-09-03,ghost,91,castle,arson,unknown,night,cloak,2023,September,Sunday,very long
6226,2021-09-21,zombie,18,swamp,assault,knife,day,teeth,2021,September,Tuesday,short
2629,2020-07-10,skeleton,17,castle,arson,unknown,dusk,cloak,2020,July,Friday,short
3529,2024-02-14,witch,89,village,kidnapping,axe,dusk,cloak,2024,February,Wednesday,long
6105,2020-05-01,skeleton,59,mountain,assault,knife,day,bones,2020,May,Friday,medium
1474,2024-05-17,vampire,94,village,assault,knife,night,blood,2024,May,Friday,very long
3843,2022-06-30,zombie,43,forest,kidnapping,pistol,night,bones,2022,June,Thursday,medium
9943,2022-10-27,zombie,15,village,assault,knife,day,bones,2022,October,Thursday,short
7467,2021-05-03,skeleton,89,castle,assault,knife,dusk,bones,2021,May,Monday,long
4886,2022-01-28,vampire,53,village,nightly disturbance,axe,night,blood,2022,January,Friday,medium
8191,2020-10-30,vampire,96,castle,assault,unknown,night,blood,2020,October,Friday,very long
3874,2022-12-27,ghost,44,village,vandalism,axe,dusk,potions,2022,December,Tuesday,medium
9405,2022-01-05,skeleton,42,forest,assault,unknown,day,cloak,2022,January,Wednesday,medium
5743,2019-11-16,zombie,77,mountain,assault,knife,dawn,teeth,2019,November,Saturday,long
8837,2021-07-21,ghost,34,castle,vandalism,knife,night,potions,2021,July,Wednesday,medium
5887,2023-04-23,witch,28,village,arson,unknown,dawn,potions,2023,April,Sunday,short
9846,2022-04-30,skeleton,33,castle,assault,knife,day,bones,2022,April,Saturday,medium
4771,2021-03-01,vampire,10,village,theft,axe,night,cloak,2021,March,Monday,short
8849,2023-04-27,witch,26,village,kidnapping,axe,dusk,potions,2023,April,Thursday,short
5947,2021-12-23,zombie,39,swamp,vandalism,unknown,night,potions,2021,December,Thursday,medium
2383,2024-06-27,vampire,64,castle,assault,brute force,dusk,blood,2024,June,Thursday,long
6097,2023-08-05,werewolf,94,mountain,assault,axe,night,fur,2023,August,Saturday,very long
4845,2022-09-06,ghost,73,village,vandalism,unknown,night,potions,2022,September,Tuesday,long
2470,2021-12-05,skeleton,46,mountain,arson,knife,night,bones,2021,December,Sunday,medium
8733,2020-01-24,skeleton,19,mountain,vandalism,knife,day,cloak,2020,January,Friday,short
4638,2023-11-17,witch,5,swamp,arson,knife,day,cloak,2023,November,Friday,short
8862,2022-08-05,zombie,18,swamp,kidnapping,unknown,dusk,potions,2022,August,Friday,short
472,2021-11-24,ghost,53,mountain,vandalism,brute force,night,cloak,2021,November,Wednesday,medium
166,2020-02-03,ghost,80,forest,arson,axe,night,potions,2020,February,Monday,long
9353,2020-10-18,ghost,15,castle,nightly disturbance,knife,night,cloak,2020,October,Sunday,short
9528,2023-01-05,vampire,41,village,assault,knife,dawn,teeth,2023,January,Thursday,medium
8491,2020-03-01,witch,5,village,arson,pistol,day,bones,2020,March,Sunday,short
9875,2020-03-21,ghost,60,castle,vandalism,knife,night,cloak,2020,March,Saturday,medium
9573,2022-09-13,werewolf,49,forest,assault,unknown,dusk,fur,2022,September,Tuesday,medium
7453,2020-05-07,zombie,87,village,assault,axe,night,potions,2020,May,Thursday,long
6703,2022-03-16,witch,61,swamp,arson,unknown,night,potions,2022,March,Wednesday,long
246,2022-07-21,witch,13,swamp,arson,axe,day,potions,2022,July,Thursday,short
2032,2023-07-07,skeleton,7,mountain,arson,unknown,day,bones,2023,July,Friday,short
6422,2024-02-07,zombie,31,swamp,kidnapping,brute force,night,teeth,2024,February,Wednesday,medium
3117,2020-11-23,werewolf,63,swamp,vandalism,knife,night,fur,2020,November,Monday,long
6271,2023-06-08,zombie,36,village,assault,pistol,day,potions,2023,June,Thursday,medium
909,2020-02-09,zombie,24,village,kidnapping,axe,dusk,potions,2020,February,Sunday,short
5600,2022-01-29,werewolf,8,forest,vandalism,pistol,night,fur,2022,January,Saturday,short
6067,2023-04-17,werewolf,80,forest,kidnapping,axe,night,fur,2023,April,Monday,long
7713,2019-12-16,witch,25,mountain,kidnapping,unknown,day,bones,2019,December,Monday,short
6862,2020-05-21,werewolf,41,forest,assault,brute force,night,blood,2020,May,Thursday,medium
8959,2023-11-20,ghost,98,village,vandalism,brute force,night,cloak,2023,November,Monday,very long
7835,2022-12-21,zombie,6,swamp,kidnapping,pistol,dawn,bones,2022,December,Wednesday,short
4884,2022-09-20,skeleton,22,castle,vandalism,brute force,dusk,bones,2022,September,Tuesday,short
2321,2023-07-17,werewolf,85,mountain,vandalism,brute force,night,fur,2023,July,Monday,long
6614,2020-03-27,zombie,67,swamp,assault,axe,night,potions,2020,March,Friday,long
7975,2023-07-26,skeleton,88,forest,nightly disturbance,knife,night,bones,2023,July,Wednesday,long
8054,2022-11-16,ghost,49,village,arson,axe,night,potions,2022,November,Wednesday,medium
4527,2021-06-01,vampire,41,castle,assault,axe,dusk,blood,2021,June,Tuesday,medium
5356,2022-11-21,skeleton,28,mountain,vandalism,axe,day,bones,2022,November,Monday,short
4651,2020-08-11,werewolf,35,mountain,assault,axe,night,teeth,2020,August,Tuesday,medium
3755,2022-10-07,witch,17,village,arson,knife,dawn,potions,2022,October,Friday,short
9162,2021-07-27,witch,67,village,kidnapping,unknown,night,teeth,2021,July,Tuesday,long
6202,2022-07-15,zombie,73,village,assault,unknown,dusk,teeth,2022,July,Friday,long
1784,2021-02-24,skeleton,75,mountain,assault,unknown,day,bones,2021,February,Wednesday,long
6664,2024-04-16,zombie,28,village,assault,unknown,dawn,teeth,2024,April,Tuesday,short
1565,2020-11-01,skeleton,14,castle,vandalism,brute force,night,bones,2020,November,Sunday,short
3061,2021-07-03,ghost,27,castle,arson,pistol,night,potions,2021,July,Saturday,short
8741,2022-12-15,werewolf,32,forest,assault,unknown,dusk,blood,2022,December,Thursday,medium
6362,2020-11-17,skeleton,16,mountain,arson,brute force,night,cloak,2020,November,Tuesday,short
6730,2021-03-28,ghost,39,village,vandalism,unknown,night,potions,2021,March,Sunday,medium
6693,2019-11-14,witch,71,swamp,arson,pistol,day,cloak,2019,November,Thursday,long
2067,2023-07-16,skeleton,80,castle,arson,axe,dusk,bones,2023,July,Sunday,long
775,2022-09-24,vampire,55,castle,assault,brute force,night,blood,2022,September,Saturday,medium
5753,2022-03-15,zombie,61,mountain,murder,knife,night,potions,2022,March,Tuesday,long
7947,2023-12-13,skeleton,89,mountain,arson,brute force,dusk,bones,2023,December,Wednesday,long
7872,2021-06-14,vampire,92,castle,theft,knife,dusk,teeth,2021,June,Monday,very long
1524,2024-02-01,werewolf,58,forest,assault,unknown,night,blood,2024,February,Thursday,medium
7301,2020-02-13,vampire,27,castle,murder,unknown,night,blood,2020,February,Thursday,short
7934,2019-11-24,werewolf,44,forest,kidnapping,knife,night,bones,2019,November,Sunday,medium
3337,2021-03-21,zombie,97,swamp,assault,unknown,dusk,teeth,2021,March,Sunday,very long
4563,2021-05-13,skeleton,39,forest,assault,brute force,day,bones,2021,May,Thursday,medium
4261,2024-04-23,ghost,95,castle,arson,unknown,night,cloak,2024,April,Tuesday,very long
9169,2021-09-11,ghost,43,village,nightly disturbance,brute force,night,potions,2021,September,Saturday,medium
10039,2020-10-08,werewolf,51,forest,nightly disturbance,brute force,night,blood,2020,October,Thursday,medium
3327,2022-09-19,ghost,23,village,nightly disturbance,pistol,night,cloak,2022,September,Monday,short
828,2021-08-14,witch,91,village,arson,knife,day,potions,2021,August,Saturday,very long
1418,2021-12-23,zombie,56,village,kidnapping,knife,dawn,potions,2021,December,Thursday,medium
1397,2024-07-18,witch,57,swamp,assault,unknown,night,potions,2024,July,Thursday,medium
2173,2020-06-19,skeleton,25,mountain,nightly disturbance,knife,night,bones,2020,June,Friday,short
6998,2021-11-24,witch,3,swamp,arson,unknown,dusk,cloak,2021,November,Wednesday,short
5731,2019-12-10,zombie,87,village,murder,knife,dusk,blood,2019,December,Tuesday,long
1655,2023-05-07,vampire,7,castle,nightly disturbance,pistol,night,teeth,2023,May,Sunday,short
5951,2020-12-11,werewolf,1,mountain,nightly disturbance,pistol,night,teeth,2020,December,Friday,short
7500,2022-11-11,witch,47,village,arson,axe,night,cloak,2022,November,Friday,medium
616,2021-09-01,witch,44,forest,arson,unknown,dusk,cloak,2021,September,Wednesday,medium
6977,2022-09-16,ghost,42,village,theft,knife,night,potions,2022,September,Friday,medium
406,2020-02-09,skeleton,37,castle,arson,axe,day,bones,2020,February,Sunday,medium
7318,2020-04-10,zombie,88,forest,kidnapping,unknown,night,bones,2020,April,Friday,long
6472,2023-02-04,skeleton,63,castle,nightly disturbance,unknown,night,bones,2023,February,Saturday,long
891,2024-07-16,vampire,25,castle,nightly disturbance,pistol,night,cloak,2024,July,Tuesday,short
3602,2022-02-12,witch,18,village,arson,knife,night,bones,2022,February,Saturday,short
4329,2021-08-04,werewolf,82,swamp,nightly disturbance,brute force,night,potions,2021,August,Wednesday,long
1193,2024-02-11,ghost,13,village,nightly disturbance,knife,night,potions,2024,February,Sunday,short
5505,2021-07-03,vampire,23,forest,nightly disturbance,knife,night,cloak,2021,July,Saturday,short
4286,2022-05-24,werewolf,36,mountain,assault,knife,dusk,fur,2022,May,Tuesday,medium
5271,2022-07-23,zombie,72,village,kidnapping,brute force,dusk,potions,2022,July,Saturday,long
4017,2022-03-10,skeleton,51,castle,assault,pistol,day,bones,2022,March,Thursday,medium
2155,2021-03-11,zombie,43,village,assault,knife,night,fur,2021,March,Thursday,medium
5127,2020-04-26,zombie,39,swamp,vandalism,knife,day,potions,2020,April,Sunday,medium
464,2022-08-31,vampire,28,mountain,murder,brute force,night,teeth,2022,August,Wednesday,short
5641,2020-11-17,witch,51,village,arson,pistol,day,bones,2020,November,Tuesday,medium
5226,2021-01-20,skeleton,7,castle,nightly disturbance,unknown,night,bones,2021,January,Wednesday,short
1972,2024-09-22,skeleton,68,mountain,arson,knife,day,bones,2024,September,Sunday,long
5427,2021-11-06,skeleton,60,mountain,nightly disturbance,knife,night,bones,2021,November,Saturday,medium
697,2021-07-07,vampire,30,mountain,assault,axe,night,blood,2021,July,Wednesday,short
8942,2021-05-14,werewolf,17,forest,assault,brute force,dusk,bones,2021,May,Friday,short
6591,2024-07-27,zombie,9,mountain,assault,pistol,night,blood,2024,July,Saturday,short
9919,2023-09-09,ghost,25,castle,nightly disturbance,knife,night,cloak,2023,September,Saturday,short
6554,2024-09-15,ghost,37,village,nightly disturbance,pistol,night,potions,2024,September,Sunday,medium
6991,2020-01-20,witch,83,swamp,arson,axe,dusk,bones,2020,January,Monday,long
1975,2022-03-14,zombie,78,forest,vandalism,brute force,day,blood,2022,March,Monday,long
7709,2022-02-23,werewolf,12,mountain,vandalism,axe,night,teeth,2022,February,Wednesday,short
5695,2022-07-27,witch,77,forest,arson,brute force,dusk,potions,2022,July,Wednesday,long
7225,2023-10-21,ghost,66,village,nightly disturbance,pistol,night,potions,2023,October,Saturday,long
8511,2020-06-06,skeleton,35,mountain,vandalism,pistol,dusk,cloak,2020,June,Saturday,medium
6676,2022-09-17,werewolf,27,mountain,assault,axe,night,blood,2022,September,Saturday,short
2740,2024-03-04,witch,73,swamp,arson,brute force,dawn,cloak,2024,March,Monday,long
8819,2021-12-17,witch,53,forest,arson,knife,day,bones,2021,December,Friday,medium
3236,2023-08-25,ghost,13,village,theft,knife,dusk,cloak,2023,August,Friday,short
4393,2021-01-19,ghost,92,village,vandalism,knife,night,potions,2021,January,Tuesday,very long
4180,2019-12-19,zombie,85,village,kidnapping,knife,night,potions,2019,December,Thursday,long
1905,2022-11-26,ghost,51,castle,theft,knife,night,cloak,2022,November,Saturday,medium
8727,2022-09-30,werewolf,47,mountain,assault,axe,night,fur,2022,September,Friday,medium
4531,2020-07-23,ghost,1,village,nightly disturbance,axe,night,cloak,2020,July,Thursday,short
2522,2022-08-18,zombie,77,swamp,assault,knife,dawn,blood,2022,August,Thursday,long
6007,2021-01-04,ghost,15,village,theft,unknown,night,cloak,2021,January,Monday,short
3068,2022-07-29,werewolf,29,forest,nightly disturbance,unknown,night,fur,2022,July,Friday,short
5837,2022-06-30,skeleton,67,castle,assault,unknown,dawn,cloak,2022,June,Thursday,long
3640,2020-11-23,witch,61,village,arson,unknown,dusk,cloak,2020,November,Monday,long
854,2019-12-09,witch,7,swamp,arson,unknown,dusk,bones,2019,December,Monday,short
550,2020-01-23,witch,16,swamp,assault,knife,night,bones,2020,January,Thursday,short
3763,2024-02-11,ghost,80,castle,nightly disturbance,pistol,night,cloak,2024,February,Sunday,long
4229,2022-06-02,vampire,84,castle,nightly disturbance,knife,night,blood,2022,June,Thursday,long
3717,2022-03-03,witch,33,village,kidnapping,knife,dawn,cloak,2022,March,Thursday,medium
8989,2021-06-15,skeleton,66,mountain,arson,unknown,day,bones,2021,June,Tuesday,long
8044,2023-10-16,werewolf,37,mountain,assault,axe,dusk,blood,2023,October,Monday,medium
8572,2020-04-26,werewolf,49,forest,nightly disturbance,unknown,night,fur,2020,April,Sunday,medium
6137,2024-10-26,werewolf,83,mountain,assault,axe,dusk,blood,2024,October,Saturday,long
7411,2024-04-10,werewolf,61,swamp,assault,pistol,dusk,teeth,2024,April,Wednesday,long
8309,2020-05-12,ghost,33,village,vandalism,knife,night,potions,2020,May,Tuesday,medium
7317,2021-11-27,ghost,56,village,vandalism,knife,night,potions,2021,November,Saturday,medium
9807,2024-03-08,ghost,95,castle,vandalism,pistol,night,potions,2024,March,Friday,very long
8375,2023-01-12,zombie,75,mountain,kidnapping,pistol,day,teeth,2023,January,Thursday,long
7208,2020-05-17,zombie,84,mountain,vandalism,brute force,dusk,potions,2020,May,Sunday,long
2996,2024-10-10,witch,14,swamp,arson,knife,night,teeth,2024,October,Thursday,short
7633,2021-09-14,zombie,46,mountain,kidnapping,knife,dusk,blood,2021,September,Tuesday,medium
2557,2020-01-27,ghost,91,village,vandalism,unknown,night,potions,2020,January,Monday,very long
7355,2020-01-11,vampire,35,castle,assault,pistol,dusk,blood,2020,January,Saturday,medium
5832,2021-01-27,skeleton,41,castle,nightly disturbance,knife,night,bones,2021,January,Wednesday,medium
1060,2021-01-06,werewolf,74,village,vandalism,brute force,night,fur,2021,January,Wednesday,long
7116,2021-06-01,vampire,22,castle,nightly disturbance,axe,night,blood,2021,June,Tuesday,short
1982,2021-10-19,zombie,72,forest,kidnapping,brute force,night,potions,2021,October,Tuesday,long
2558,2023-05-23,zombie,41,mountain,vandalism,pistol,night,teeth,2023,May,Tuesday,medium
9139,2024-09-22,werewolf,32,swamp,assault,brute force,dusk,potions,2024,September,Sunday,medium
7678,2021-09-19,skeleton,49,mountain,arson,knife,dusk,bones,2021,September,Sunday,medium
6590,2023-02-07,skeleton,78,castle,assault,pistol,day,bones,2023,February,Tuesday,long
242,2023-01-03,witch,7,swamp,arson,unknown,dusk,cloak,2023,January,Tuesday,short
4964,2020-05-12,ghost,38,village,vandalism,brute force,night,potions,2020,May,Tuesday,medium
6545,2020-02-17,witch,87,swamp,arson,knife,day,potions,2020,February,Monday,long
1145,2019-11-27,vampire,91,castle,assault,knife,dusk,cloak,2019,November,Wednesday,very long
7047,2022-07-13,zombie,31,swamp,kidnapping,knife,night,bones,2022,July,Wednesday,medium
5961,2019-12-05,werewolf,52,swamp,nightly disturbance,brute force,night,fur,2019,December,Thursday,medium
9148,2024-06-08,vampire,39,castle,assault,unknown,dawn,blood,2024,June,Saturday,medium
4302,2021-07-16,zombie,72,swamp,kidnapping,axe,day,potions,2021,July,Friday,long
8930,2020-03-16,ghost,82,village,nightly disturbance,axe,night,cloak,2020,March,Monday,long
7036,2021-03-28,zombie,48,swamp,kidnapping,brute force,night,potions,2021,March,Sunday,medium
10080,2023-06-01,werewolf,50,forest,nightly disturbance,unknown,night,teeth,2023,June,Thursday,medium
800,2024-06-26,ghost,6,village,theft,knife,dusk,cloak,2024,June,Wednesday,short
2008,2023-04-25,skeleton,64,swamp,nightly disturbance,pistol,night,bones,2023,April,Tuesday,long
5715,2020-02-08,vampire,91,mountain,assault,brute force,night,cloak,2020,February,Saturday,very long
8828,2020-09-01,skeleton,22,mountain,assault,unknown,day,cloak,2020,September,Tuesday,short
8012,2020-02-29,ghost,21,castle,nightly disturbance,pistol,night,cloak,2020,February,Saturday,short
6159,2022-01-26,skeleton,84,castle,assault,axe,dusk,bones,2022,January,Wednesday,long
5967,2021-02-04,vampire,65,mountain,nightly disturbance,pistol,night,cloak,2021,February,Thursday,long
7446,2022-10-31,zombie,9,swamp,kidnapping,pistol,day,fur,2022,October,Monday,short
8209,2020-10-05,witch,57,mountain,arson,unknown,day,cloak,2020,October,Monday,medium
3010,2022-12-06,werewolf,38,mountain,assault,knife,night,fur,2022,December,Tuesday,medium
8951,2020-02-26,werewolf,29,forest,nightly disturbance,axe,night,bones,2020,February,Wednesday,short
9393,2023-01-31,werewolf,45,mountain,assault,knife,dusk,fur,2023,January,Tuesday,medium
6790,2023-05-20,werewolf,95,mountain,vandalism,axe,night,blood,2023,May,Saturday,very long
7919,2020-08-24,skeleton,6,mountain,vandalism,axe,dawn,bones,2020,August,Monday,short
5582,2024-09-30,zombie,60,swamp,murder,unknown,day,teeth,2024,September,Monday,medium
8810,2023-10-17,werewolf,1,swamp,vandalism,knife,night,fur,2023,October,Tuesday,short
8518,2021-02-14,werewolf,16,mountain,assault,unknown,night,fur,2021,February,Sunday,short
9099,2024-03-19,werewolf,68,mountain,assault,unknown,night,fur,2024,March,Tuesday,long
8690,2020-12-18,werewolf,93,forest,vandalism,pistol,night,fur,2020,December,Friday,very long
7245,2023-06-25,skeleton,36,mountain,assault,knife,night,bones,2023,June,Sunday,medium
3959,2022-01-04,witch,49,village,arson,unknown,dusk,bones,2022,January,Tuesday,medium
3172,2021-06-12,skeleton,20,mountain,nightly disturbance,pistol,night,bones,2021,June,Saturday,short
9511,2022-03-17,vampire,46,castle,assault,brute force,night,blood,2022,March,Thursday,medium
10031,2020-10-19,skeleton,49,swamp,vandalism,unknown,day,bones,2020,October,Monday,medium
5849,2021-06-22,ghost,79,castle,arson,pistol,night,cloak,2021,June,Tuesday,long
4114,2024-04-02,skeleton,29,mountain,vandalism,unknown,day,bones,2024,April,Tuesday,short
3322,2024-08-17,werewolf,85,forest,nightly disturbance,brute force,night,blood,2024,August,Saturday,long
3264,2024-08-05,ghost,36,castle,nightly disturbance,brute force,night,cloak,2024,August,Monday,medium
1846,2021-11-01,skeleton,99,castle,vandalism,axe,dusk,bones,2021,November,Monday,very long
5606,2023-09-13,witch,74,mountain,assault,axe,night,potions,2023,September,Wednesday,long
601,2021-01-27,vampire,19,castle,theft,unknown,night,teeth,2021,January,Wednesday,short
2755,2020-10-17,werewolf,77,mountain,assault,unknown,night,fur,2020,October,Saturday,long
4179,2021-10-05,vampire,13,village,theft,unknown,dusk,teeth,2021,October,Tuesday,short
568,2023-04-23,skeleton,5,mountain,nightly disturbance,axe,night,bones,2023,April,Sunday,short
7479,2021-04-25,werewolf,12,forest,assault,unknown,night,fur,2021,April,Sunday,short
8896,2023-01-25,ghost,52,castle,arson,knife,dusk,cloak,2023,January,Wednesday,medium
8472,2022-10-05,ghost,1,forest,nightly disturbance,brute force,night,potions,2022,October,Wednesday,short
248,2020-03-19,ghost,33,castle,vandalism,axe,night,potions,2020,March,Thursday,medium
7339,2024-08-05,ghost,64,village,theft,unknown,night,cloak,2024,August,Monday,long
5492,2024-07-16,zombie,83,swamp,kidnapping,knife,day,blood,2024,July,Tuesday,long
4482,2022-02-24,vampire,23,village,nightly disturbance,axe,night,blood,2022,February,Thursday,short
9781,2023-01-01,ghost,26,village,theft,knife,night,cloak,2023,January,Sunday,short
8186,2022-10-11,witch,12,village,arson,knife,dusk,cloak,2022,October,Tuesday,short
412,2020-09-16,skeleton,36,mountain,assault,pistol,day,bones,2020,September,Wednesday,medium
1457,2022-05-19,skeleton,29,castle,assault,axe,day,bones,2022,May,Thursday,short
266,2023-12-02,vampire,38,castle,theft,unknown,dusk,blood,2023,December,Saturday,medium
4451,2023-08-21,vampire,71,castle,assault,pistol,night,teeth,2023,August,Monday,long
7708,2022-05-09,ghost,79,castle,nightly disturbance,brute force,night,cloak,2022,May,Monday,long
9630,2023-07-10,zombie,25,swamp,vandalism,pistol,dawn,blood,2023,July,Monday,short
1708,2024-04-05,ghost,61,castle,nightly disturbance,axe,night,potions,2024,April,Friday,long
9964,2024-09-15,skeleton,59,mountain,arson,axe,day,cloak,2024,September,Sunday,medium
1744,2022-02-12,skeleton,17,castle,nightly disturbance,brute force,night,cloak,2022,February,Saturday,short
9085,2020-01-01,skeleton,91,mountain,assault,brute force,day,bones,2020,January,Wednesday,very long
4977,2021-02-25,vampire,78,castle,nightly disturbance,knife,night,cloak,2021,February,Thursday,long
6022,2021-04-05,vampire,89,forest,assault,unknown,dawn,blood,2021,April,Monday,long
