Index_Crimes,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Year,Month,Day,Investigation Time
7779,333,2,72,2,0,1,0,3,1,7,5,0
1299,1525,3,72,3,2,0,2,3,4,11,5,0
6055,455,1,13,1,3,3,0,1,2,11,3,2
7976,1590,1,22,1,3,2,0,4,3,10,3,2
3766,491,0,27,0,0,2,0,0,0,2,1,2
7426,1359,1,92,1,1,1,0,1,1,7,3,3
366,1700,2,17,4,6,4,3,2,4,10,4,2
6343,1547,1,7,1,4,3,3,1,3,9,6,2
5283,1710,5,72,2,1,0,0,1,2,11,3,0
9032,612,1,44,1,1,0,0,5,2,6,0,1
7366,1024,5,42,4,5,2,0,1,2,2,0,1
8981,613,0,33,2,0,0,0,0,1,2,5,1
7607,560,2,84,2,2,3,0,2,1,1,1,0
6315,1179,4,73,3,5,2,0,2,4,9,4,0
5986,1747,3,25,4,1,3,3,3,1,1,1,2
5199,1572,2,32,4,3,0,0,2,4,7,0,1
2488,1379,4,10,4,1,2,0,0,0,2,5,2
23,1287,0,63,0,2,0,3,0,1,2,3,0
2089,787,3,77,4,2,4,2,5,0,10,6,0
1670,1745,1,44,1,1,3,3,1,1,0,4,1
710,699,3,79,4,2,2,2,3,3,2,1,0
8577,800,3,87,4,4,2,2,0,2,8,1,0
2773,969,3,49,4,2,2,3,3,0,1,2,1
1391,1766,1,65,3,1,3,1,1,1,5,1,0
1743,1007,1,35,4,3,3,0,1,2,9,0,1
2496,1514,1,9,1,1,0,0,5,5,5,4,2
3793,1706,1,75,0,1,0,0,4,1,3,0,0
2353,1108,5,47,4,0,4,0,4,4,0,1,1
468,1545,1,74,1,1,3,0,1,4,3,3,0
5213,1520,0,18,2,1,1,2,0,4,11,3,2
4225,400,3,58,4,2,0,0,2,0,1,3,1
5584,1772,4,26,0,1,2,3,0,3,8,1,2
4123,1,3,2,0,2,2,2,0,1,1,1,2
1502,611,1,58,3,1,2,0,1,0,1,1,1
3716,430,2,90,4,2,2,0,3,2,6,5,0
287,1159,3,81,4,4,0,1,3,2,0,1,0
6645,170,0,45,0,0,2,0,0,1,5,1,1
4604,1093,5,4,4,6,0,0,3,2,1,2,2
4352,220,2,84,4,3,4,0,2,1,8,0,0
6752,577,3,56,3,2,0,1,2,2,8,0,1
4912,93,0,8,0,3,0,2,0,1,2,6,2
3574,1149,1,3,0,1,1,0,1,0,2,0,2
3907,612,2,6,4,0,3,0,2,2,6,0,2
7074,1608,3,44,4,4,2,3,5,3,1,5,1
2609,779,5,53,2,1,2,0,3,3,11,3,1
1383,746,3,21,0,4,2,2,2,5,5,4,2
9564,297,2,87,2,3,3,0,2,3,11,6,0
8281,1285,0,4,0,0,0,0,0,0,2,4,2
605,195,5,85,2,0,4,0,3,3,3,6,0
4395,681,0,35,3,2,2,2,3,0,7,0,1
6412,780,0,58,2,3,0,2,0,2,4,5,1
9066,1392,0,64,0,2,2,2,3,1,5,6,0
6445,527,0,27,3,2,0,2,3,2,5,5,2
4805,599,5,4,4,1,0,0,4,4,10,6,2
654,1175,2,86,4,0,3,0,3,2,3,6,0
6447,1725,0,83,2,0,1,0,0,2,7,2,0
7600,59,0,77,0,0,0,0,0,5,6,3,0
9794,691,3,52,0,2,2,3,3,3,7,0,1
6084,1174,0,4,0,2,0,1,0,1,0,0,2
8031,662,1,11,1,1,0,0,0,4,3,0,2
7236,477,1,57,0,1,4,3,5,0,5,2,1
3504,1222,5,70,2,1,1,0,4,3,11,6,0
7874,194,3,46,3,2,1,0,0,2,7,6,1
7773,449,2,11,4,3,1,3,3,0,2,4,2
3022,20,5,30,2,0,3,0,3,2,8,3,2
9501,1616,5,47,2,0,0,0,1,1,7,0,1
4922,1593,5,48,2,5,0,0,4,5,6,0,1
2572,1571,5,64,2,1,3,0,3,0,7,6,0
8682,393,1,31,0,1,3,3,5,1,0,4,1
5395,1799,1,80,0,4,4,3,1,1,4,1,0
1583,867,2,43,2,0,3,0,3,3,8,5,1
10095,1574,1,87,1,3,2,0,4,0,8,3,0
4107,285,1,84,0,1,1,0,4,3,11,5,0
4029,454,4,93,3,4,3,0,1,2,8,6,3
7102,598,3,70,4,2,0,0,5,0,3,5,0
2186,245,4,37,3,1,2,2,2,0,7,2,1
693,1744,4,74,3,5,1,0,4,4,10,0,0
7677,1332,4,3,0,5,0,0,4,4,7,6,2
7861,420,1,34,0,3,4,3,5,2,9,3,1
3278,1691,3,76,4,2,3,0,3,4,1,1,0
5904,491,3,67,0,2,3,2,0,0,2,1,0
9311,294,4,48,3,4,1,2,2,2,10,2,1
2489,42,4,95,0,4,0,1,4,4,10,2,3
4124,418,5,96,4,0,4,0,4,4,1,4,3
2869,187,2,39,2,2,3,3,2,0,1,2,1
3735,1592,0,26,0,2,4,3,3,1,11,0,2
7199,688,5,17,2,0,0,0,4,3,5,4,2
6331,894,5,77,2,1,0,0,3,1,7,6,0
4988,1689,5,17,1,0,3,0,3,3,2,2,2
6006,1694,2,77,4,0,4,0,2,0,11,6,0
4629,734,1,51,1,4,4,0,4,0,4,2,1
5844,1469,2,98,4,2,4,0,2,4,11,0,3
4081,186,5,59,0,0,2,0,3,2,0,1,1
2257,531,5,10,4,5,3,0,3,2,9,5,2
7643,6,0,44,2,0,4,0,0,1,0,4,1
944,1441,2,64,4,0,1,0,2,5,5,0,0
2348,1730,4,90,3,1,3,0,1,3,6,2,0
4925,920,5,55,2,1,2,0,4,3,0,1,1
529,422,5,91,2,6,1,0,3,2,5,0,3
530,567,5,22,2,0,3,0,3,1,8,1,2
5399,192,0,78,0,3,2,3,0,4,3,6,0
9974,1055,2,34,2,3,1,0,3,0,2,6,1
3394,705,0,87,0,0,1,0,0,4,0,0,0
1326,755,3,49,4,2,3,2,2,3,3,3,1
4024,1365,2,73,2,0,0,0,2,3,4,1,0
6560,226,5,94,2,1,0,1,4,2,3,5,3
9657,563,2,33,0,0,2,0,2,3,0,5,1
1735,548,3,27,4,4,0,0,1,3,10,3,2
788,1643,1,93,1,0,2,0,1,1,5,4,3
8888,1785,4,94,4,4,0,0,2,0,0,2,3
8315,899,4,48,3,1,3,0,2,4,7,4,1
5666,277,5,74,4,6,0,1,1,4,3,1,0
6038,220,4,18,3,4,2,1,1,1,8,0,2
659,1709,5,94,2,1,0,3,4,1,6,4,3
3786,1351,3,67,1,4,2,1,0,5,5,5,0
2223,285,2,77,2,6,2,0,2,3,11,5,0
8505,1587,5,7,4,1,3,0,1,3,7,6,2
374,1333,3,26,4,2,2,3,3,4,1,0,2
9982,89,0,47,0,1,1,3,0,2,3,1,1
8082,1096,4,9,3,3,0,1,0,0,6,1,2
4256,1059,3,54,4,6,0,3,3,4,7,5,1
382,1424,1,17,1,0,4,0,4,4,4,6,2
9541,487,0,67,2,1,1,3,0,4,2,6,0
2243,701,4,1,3,1,3,3,2,0,7,6,2
8771,1549,2,32,2,0,3,0,3,1,2,4,1
1629,1205,2,3,2,3,2,0,2,2,4,6,2
7050,1593,5,35,2,1,0,0,4,5,6,0,1
7622,1250,1,98,1,1,1,0,5,0,1,3,3
1847,1262,0,70,1,2,1,2,0,4,8,2,0
3669,1633,3,42,3,2,0,3,1,4,10,5,1
972,541,0,10,2,3,1,2,0,3,11,1,2
3025,488,0,30,0,1,4,3,0,0,7,6,2
6672,560,1,88,0,0,2,0,5,1,1,1,0
9769,468,1,35,0,1,0,0,0,2,7,5,1
2404,922,1,53,3,4,4,0,1,3,0,4,1
8970,291,5,77,4,1,0,3,4,1,3,3,0
364,1147,5,95,4,1,3,0,4,5,6,6,3
3878,1764,4,10,4,4,0,1,0,4,2,3,2
8268,895,4,94,3,4,0,1,2,4,9,5,3
1260,456,4,72,3,4,0,0,4,0,2,5,0
7577,157,0,71,0,1,0,2,0,0,6,5,0
8434,1248,2,84,4,3,2,0,3,1,8,0,0
6577,1009,3,78,4,4,2,3,3,0,6,5,0
5136,291,2,78,2,6,0,0,3,1,3,3,0
3732,888,2,87,2,0,3,0,3,3,8,6,0
1589,326,2,68,2,3,2,0,2,2,2,1,0
6345,1013,3,31,4,4,0,2,1,1,3,3,1
5496,1800,2,90,2,6,3,0,2,1,4,4,0
2595,449,1,24,0,4,2,0,1,0,2,4,2
3458,169,4,45,4,5,0,1,2,3,3,3,1
2060,68,3,40,4,4,3,3,3,4,10,3,1
9335,340,2,88,2,0,3,0,2,0,1,4,0
780,278,1,30,0,1,4,3,4,4,2,1,2
5436,1635,4,14,0,4,3,3,1,1,11,4,2
9665,1290,1,12,4,1,3,3,5,2,5,3,2
3599,515,3,9,0,1,0,1,1,3,2,1,2
570,611,2,84,4,0,3,0,2,0,1,1,0
6751,803,3,31,4,2,0,2,0,2,6,3,1
2574,559,2,96,2,3,3,0,2,2,0,1,3
5568,939,4,67,3,4,0,2,4,2,0,2,0
5384,95,1,40,1,1,1,0,5,0,1,2,1
9764,265,1,11,0,1,3,1,1,2,0,3,2
4577,992,2,3,2,0,2,0,3,2,6,6,2
1693,184,5,21,2,0,1,0,3,1,9,2,2
7468,1535,4,57,3,4,3,3,0,0,6,4,1
370,1761,0,42,2,1,2,1,0,1,0,0,1
8093,853,1,37,1,3,3,3,5,0,4,4,1
9469,1491,4,80,1,5,3,1,0,4,11,3,0
4371,407,0,89,2,1,1,0,0,2,5,1,0
10084,6,5,63,2,5,1,0,4,1,0,4,0
149,1365,0,45,0,3,3,2,0,3,4,1,1
1685,1481,2,54,4,0,2,0,2,1,11,0,1
3121,1800,0,58,2,3,3,3,0,1,4,4,1
8934,572,5,14,2,6,0,0,1,1,6,2,2
7726,245,2,30,4,0,3,0,3,0,7,2,2
414,1073,1,70,1,1,1,0,5,1,1,5,0
9681,328,3,23,3,2,0,3,2,4,10,6,2
7865,1780,4,74,3,1,0,3,1,3,7,5,0
3492,747,3,84,0,2,1,1,2,0,9,5,0
6248,750,4,44,3,4,1,2,4,2,8,6,1
4224,950,1,11,0,1,2,2,4,1,5,4,2
3613,1165,3,72,1,2,0,2,0,3,11,0,0
3306,1669,4,10,3,5,1,1,4,1,7,1,2
4987,1266,1,39,3,1,4,0,5,3,2,4,1
1042,1072,0,12,0,2,2,1,3,0,8,6,2
8962,766,4,57,0,4,3,1,2,4,4,5,1
6294,1668,3,20,4,2,2,0,2,1,0,5,2
6658,715,4,54,3,4,0,3,4,3,4,6,1
8996,528,5,26,0,1,1,3,4,4,8,2,2
9909,1389,4,65,3,4,0,2,2,1,5,1,0
6793,326,3,90,3,2,2,1,3,2,2,1,0
8106,1327,2,29,1,0,0,0,3,3,7,3,2
8131,852,0,55,0,2,0,0,0,1,10,5,1
864,1700,3,69,0,2,2,0,3,4,10,4,0
3966,1801,1,53,3,1,1,0,4,1,8,2,1
8634,1628,4,5,1,4,4,2,2,4,10,1,2
79,1016,0,83,2,0,0,0,0,0,4,6,0
7159,872,1,22,1,3,1,1,2,4,9,3,2
2274,1560,4,81,0,4,4,3,0,0,3,4,0
8348,319,4,41,3,4,2,2,2,1,5,1,1
4067,1369,4,23,3,4,4,0,2,1,11,5,2
10050,87,5,35,2,0,2,0,1,4,8,4,1
9668,0,2,25,2,2,3,0,2,0,0,0,2
9387,1679,0,73,0,0,1,0,0,0,4,0,0
722,547,5,58,4,5,0,0,4,2,11,3,1
7524,1524,3,67,4,4,2,0,5,4,8,3,0
796,1011,2,87,4,0,2,0,3,2,6,4,0
2307,1652,1,35,1,1,4,0,5,4,2,1,1
4136,585,1,60,0,1,4,0,1,0,8,0,1
3936,1127,1,81,1,1,3,0,5,1,8,6,0
8021,1303,2,96,4,3,1,0,3,0,11,3,3
7248,1362,1,5,1,1,2,2,5,3,8,4,2
9167,1190,0,69,0,3,3,3,0,4,1,2,0
9547,730,0,88,3,0,3,0,0,0,8,0,0
3668,508,3,34,4,4,0,1,3,4,10,4,1
8712,57,2,4,0,0,2,0,3,3,5,6,2
7368,638,1,31,0,0,1,0,2,1,0,5,1
6336,983,4,28,3,4,1,3,4,3,10,0,2
431,1338,0,63,0,3,2,3,3,0,10,5,0
397,1308,3,52,4,2,1,0,3,3,10,5,1
3226,382,5,75,2,1,0,0,3,3,0,2,0
17,204,4,37,0,1,0,0,4,1,4,4,1
6401,1068,5,84,2,1,2,0,1,4,4,4,0
4242,1581,3,4,4,4,2,2,2,2,8,5,2
2702,1087,2,56,2,3,2,3,3,0,11,0,1
2472,1789,0,56,1,2,3,3,3,5,5,1,1
6766,174,2,91,2,2,0,0,3,2,1,5,3
6226,1063,4,18,3,1,2,2,1,3,1,0,2
2629,1695,0,17,2,2,0,3,3,0,11,6,2
3529,19,3,89,4,4,4,3,3,4,0,2,0
6105,701,0,59,0,1,2,2,0,0,7,6,1
1474,208,5,94,4,1,2,0,4,4,7,6,3
3843,276,4,43,1,4,1,0,0,1,9,1,1
9943,280,4,15,4,1,2,2,0,1,3,1,2
7467,795,0,89,2,1,2,3,0,3,7,3,0
4886,1798,5,53,4,0,4,0,4,1,10,6,1
8191,483,5,96,2,1,0,0,4,0,3,6,3
3874,447,2,44,4,3,4,3,2,1,5,0,1
9405,424,0,42,1,1,0,2,3,1,10,2,1
5743,891,4,77,0,1,2,1,1,5,6,4,0
8837,815,2,34,2,3,2,0,2,3,11,2,1
5887,906,3,28,4,2,0,1,2,2,8,5,2
9846,54,0,33,2,1,2,2,0,1,8,4,1
4771,805,5,10,4,6,4,0,3,3,4,3,2
8849,355,3,26,4,4,4,3,2,2,8,1,2
5947,82,4,39,3,3,0,0,2,3,5,1,1
2383,1330,5,64,2,1,3,3,4,4,9,1,0
6097,33,1,94,0,1,4,0,5,2,2,4,3
4845,1199,2,73,4,3,0,0,2,1,1,0,0
2470,1802,0,46,0,2,2,0,0,3,5,5,1
8733,1156,0,19,0,3,2,2,3,0,10,6,2
4638,1105,3,5,3,2,2,2,3,2,6,6,2
8862,93,4,18,3,4,0,3,2,1,2,6,2
472,628,2,53,0,3,3,0,3,3,6,2,1
166,910,2,80,1,2,4,0,2,0,0,3,0
9353,1100,2,15,2,0,2,0,3,0,3,5,2
9528,1803,5,41,4,1,2,1,1,2,10,1,1
8491,926,3,5,4,2,1,2,0,0,4,5,2
9875,1788,2,60,2,3,2,0,3,0,4,4,1
9573,1084,1,49,1,1,0,3,5,1,1,0,1
7453,1411,4,87,4,1,4,0,2,0,7,1,0
6703,357,3,61,3,2,0,0,2,1,4,2,0
246,1790,3,13,3,2,4,2,2,1,11,1,2
2032,806,0,7,0,2,0,2,0,2,11,6,2
6422,909,4,31,3,4,3,0,1,4,0,2,1
3117,1167,1,63,3,3,2,0,5,0,6,3,0
6271,1314,4,36,4,1,1,2,2,2,9,1,1
909,1356,4,24,4,4,4,3,2,0,0,5,2
5600,1655,1,8,1,3,1,0,5,1,10,4,2
6067,968,1,80,1,4,4,0,5,2,8,3,0
7713,1644,3,25,0,4,0,2,0,5,5,3,2
6862,1126,1,41,1,1,3,0,4,0,7,1,1
8959,283,2,98,4,3,3,0,3,2,6,3,3
7835,144,4,6,3,4,1,1,0,1,5,2,2
4884,1229,0,22,2,3,3,3,0,1,1,0,2
2321,455,1,85,0,3,3,0,5,2,11,3,0
6614,1580,4,67,3,1,4,0,2,0,4,6,0
7975,558,0,88,1,0,2,0,0,2,11,2,0
8054,668,2,49,4,2,4,0,2,1,6,2,1
4527,259,5,41,2,1,4,3,4,3,9,0,1
5356,1348,0,28,0,3,4,2,0,1,6,3,2
4651,955,1,35,0,1,4,0,1,0,2,0,1
3755,228,3,17,4,2,2,1,2,1,3,6,2
9162,1251,3,67,4,4,0,0,1,3,11,0,0
6202,1558,4,73,4,1,0,3,1,1,11,6,0
1784,1183,0,75,0,1,0,2,0,3,0,2,0
6664,526,4,28,4,1,0,1,1,4,8,0,2
1565,157,0,14,2,3,3,0,0,0,6,5,2
3061,49,2,27,2,2,1,0,2,3,11,4,2
8741,669,1,32,1,1,0,3,4,1,5,1,1
6362,1787,0,16,0,2,3,0,3,0,6,0,2
6730,1513,2,39,4,3,0,0,2,3,4,5,1
6693,871,3,71,3,2,1,2,3,5,6,1,0
2067,114,0,80,2,2,4,3,0,2,11,5,0
775,873,5,55,2,1,3,0,4,1,1,4,1
5753,127,4,61,0,5,2,0,2,1,4,0,0
7947,495,0,89,0,2,3,3,0,2,5,2,0
7872,650,5,92,2,6,2,3,1,3,9,3,3
1524,35,1,58,1,1,0,0,4,4,0,1,1
7301,708,5,27,2,5,0,0,4,0,0,1,2
7934,557,1,44,1,4,2,0,0,5,6,5,1
3337,16,4,97,3,1,0,3,1,3,4,5,3
4563,1777,0,39,1,1,3,2,0,3,7,1,1
4261,610,2,95,2,2,0,0,3,4,8,0,3
9169,1002,2,43,4,0,3,0,2,3,1,4,1
10039,631,1,51,1,0,3,0,4,0,3,1,1
3327,513,2,23,4,0,1,0,3,1,1,3,2
828,1045,3,91,4,2,2,2,2,3,2,4,3
1418,82,4,56,4,4,2,1,2,3,5,1,1
1397,1115,3,57,3,1,0,0,2,4,11,1,1
2173,635,0,25,0,0,2,0,0,0,9,6,2
6998,628,3,3,3,2,0,3,3,3,6,2,2
5731,1441,4,87,4,5,2,3,4,5,5,0,0
1655,846,5,7,2,0,1,0,1,2,7,5,2
5951,214,1,1,0,0,1,0,1,0,5,6,2
7500,1594,3,47,4,2,4,0,3,1,6,6,1
616,46,3,44,1,2,0,3,3,3,1,2,1
6977,1430,2,42,4,6,2,0,2,1,1,6,1
406,1356,0,37,2,2,4,2,0,0,0,5,1
7318,1371,4,88,1,4,0,0,0,0,8,6,0
6472,665,0,63,2,0,0,0,0,2,0,4,0
891,1469,5,25,2,0,1,0,3,4,11,0,2
3602,393,3,18,4,2,2,0,0,1,0,4,2
4329,225,1,82,3,0,3,0,2,3,2,2,0
1193,17,2,13,4,0,2,0,2,4,0,5,2
5505,49,5,23,1,0,2,0,3,3,11,4,2
4286,1450,1,36,0,1,2,3,5,1,7,0,1
5271,1080,4,72,4,4,3,3,2,1,11,4,0
4017,1770,0,51,2,1,1,2,0,1,4,1,1
2155,364,4,43,4,1,2,0,5,3,4,1,1
5127,1304,4,39,3,3,2,2,2,0,8,5,1
464,467,5,28,0,5,3,0,1,1,2,2,2
5641,1787,3,51,4,2,1,2,0,0,6,0,1
5226,932,0,7,2,0,0,0,0,3,10,2,2
1972,1732,0,68,0,2,2,2,0,4,1,5,0
5427,726,0,60,0,0,2,0,0,3,6,4,1
697,1129,5,30,0,1,4,0,4,3,11,2,2
8942,86,1,17,1,1,3,3,0,3,7,6,2
6591,654,4,9,0,1,1,0,4,4,11,4,2
9919,307,2,25,2,0,2,0,3,2,1,4,2
6554,1367,2,37,4,0,1,0,2,4,1,5,1
6991,403,3,83,3,2,4,3,0,0,10,3,0
1975,657,4,78,1,3,3,2,4,1,4,3,0
7709,849,1,12,0,3,4,0,1,1,0,2,2
5695,240,3,77,1,2,3,3,2,1,11,2,0
7225,1804,2,66,4,0,1,0,2,2,3,4,0
8511,836,0,35,0,3,1,3,3,0,9,4,1
6676,714,1,27,0,1,4,0,4,1,1,4,2
2740,374,3,73,3,2,3,1,3,4,4,3,0
8819,57,3,53,1,2,2,2,0,3,5,6,1
3236,1659,2,13,4,6,2,3,3,2,2,6,2
4393,391,2,92,4,3,2,0,2,3,10,0,3
4180,1026,4,85,4,4,2,0,2,5,5,1,0
1905,275,2,51,2,6,2,0,3,1,6,4,1
8727,137,1,47,0,1,4,0,5,1,1,6,1
4531,200,2,1,4,0,4,0,3,0,11,1,2
2522,1349,4,77,3,1,2,1,4,1,2,1,0
6007,798,2,15,4,6,0,0,3,3,10,3,2
3068,837,1,29,1,0,0,0,5,1,11,6,2
5837,276,0,67,2,1,0,1,3,1,9,1,0
3640,1167,3,61,4,2,0,3,3,0,6,3,0
854,1391,3,7,3,2,0,3,0,5,5,3,2
550,981,3,16,3,1,2,0,0,0,10,1,2
3763,17,2,80,2,0,1,0,3,4,0,5,0
4229,1405,5,84,2,0,2,0,4,1,9,1,0
3717,1762,3,33,4,4,2,1,3,1,4,1,1
8989,1720,0,66,0,2,0,2,0,3,9,0,0
8044,675,1,37,0,1,4,3,4,2,3,3,1
8572,1304,1,49,1,0,0,0,5,0,8,5,1
6137,1196,1,83,0,1,4,3,4,4,3,4,0
7411,1735,1,61,3,1,1,3,1,4,8,2,0
8309,1363,2,33,4,3,2,0,2,0,7,0,1
7317,1203,2,56,4,3,2,0,2,3,6,4,1
9807,1805,2,95,2,3,1,0,2,4,4,6,3
8375,1578,4,75,0,4,1,2,1,2,10,1,0
7208,1360,4,84,0,3,3,3,2,0,7,5,0
2996,165,3,14,3,2,2,0,1,4,3,1,2
7633,1257,4,46,0,4,2,3,4,3,1,0,1
2557,320,2,91,4,3,0,0,2,0,10,3,3
7355,64,5,35,2,1,1,3,4,0,10,4,1
5832,1331,0,41,2,0,2,0,0,3,10,2,1
1060,431,1,74,4,3,3,0,5,3,10,2,0
7116,259,5,22,2,0,4,0,4,3,9,0,2
1982,1622,4,72,1,4,3,0,2,3,3,0,0
2558,232,4,41,0,3,1,0,1,2,7,0,1
9139,1732,1,32,3,1,3,3,2,4,1,5,1
7678,1551,0,49,0,2,2,3,0,3,1,5,1
6590,1090,0,78,2,1,1,2,0,2,0,0,0
242,775,3,7,3,2,0,3,3,2,10,0,2
4964,1363,2,38,4,3,3,0,2,0,7,0,1
6545,1274,3,87,3,2,2,2,2,0,0,3,0
1145,392,5,91,2,1,2,3,3,5,6,2,3
7047,954,4,31,3,4,2,0,0,1,11,2,1
5961,1457,1,52,3,0,3,0,5,5,5,1,1
9148,443,5,39,2,1,0,1,4,4,9,4,1
4302,1110,4,72,3,4,4,2,2,3,11,6,0
8930,428,2,82,4,0,4,0,3,0,4,3,0
7036,1513,4,48,3,4,3,0,2,3,4,5,1
10080,1751,1,50,1,0,0,0,1,2,9,1,1
800,1297,2,6,4,6,2,3,3,4,9,2,2
2008,1752,0,64,3,0,1,0,0,2,8,0,0
5715,1123,5,91,0,1,3,0,3,0,0,4,3
8828,1611,0,22,0,1,0,2,3,0,1,0,2
8012,761,2,21,2,0,1,0,3,0,0,4,2
6159,1784,0,84,2,1,4,3,0,1,10,2,0
5967,329,5,65,0,0,1,0,3,3,0,1,0
7446,900,4,9,3,4,1,2,5,1,3,3,2
8209,1600,3,57,0,2,0,2,3,0,3,3,1
3010,284,1,38,0,1,2,0,5,1,5,0,1
8951,845,1,29,1,0,4,0,0,0,0,2,2
9393,990,1,45,0,1,2,3,5,2,10,0,1
6790,381,1,95,0,3,4,0,4,2,7,4,3
7919,1192,0,6,0,3,4,1,0,0,2,3,2
5582,138,4,60,3,5,0,2,1,4,1,3,1
8810,1104,1,1,3,3,2,0,5,2,3,0,2
8518,839,1,16,0,1,0,0,5,3,0,5,2
9099,1224,1,68,0,1,0,0,5,4,4,0,0
8690,927,1,93,1,3,1,0,5,0,5,6,3
7245,531,0,36,0,1,2,0,0,2,9,5,1
3959,1191,3,49,4,2,0,3,0,1,10,0,1
3172,1294,0,20,0,0,1,0,0,3,9,4,2
9511,1599,5,46,2,1,3,0,4,1,4,1,1
10031,542,0,49,3,3,0,2,0,0,3,3,1
5849,1497,2,79,2,2,1,0,3,3,9,0,0
4114,1261,0,29,0,3,0,2,0,4,8,0,2
3322,1607,1,85,1,0,3,0,4,4,2,4,0
3264,1764,2,36,2,0,3,0,3,4,2,3,1
1846,582,0,99,2,3,4,3,0,3,6,3,3
5606,72,3,74,0,1,4,0,2,2,1,2,0
601,1331,5,19,2,6,0,0,1,3,10,2,2
2755,1560,1,77,0,1,0,0,5,0,3,4,0
4179,989,5,13,4,6,0,3,1,3,3,0,2
568,906,0,5,0,0,4,0,0,2,8,5,2
7479,9,1,12,1,1,0,0,5,3,8,5,2
8896,147,2,52,2,2,2,3,3,2,10,2,1
8472,1078,2,1,1,0,3,0,2,1,3,2,2
248,160,2,33,5,3,4,0,2,0,4,1,1
7339,1764,2,64,4,6,0,0,3,4,2,3,0
5492,1469,4,83,3,4,2,2,4,4,11,0,0
4482,860,5,23,4,0,4,0,4,1,0,1,2
9781,1233,2,26,4,6,2,0,3,2,10,5,2
8186,1107,3,12,4,2,2,3,3,1,3,0,2
412,969,0,36,0,1,1,2,0,0,1,2,1
1457,600,0,29,2,1,4,2,0,1,7,1,2
266,372,5,38,2,6,0,3,4,2,5,4,1
4451,913,5,71,2,1,1,0,1,2,2,3,0
7708,630,2,79,2,0,3,0,3,1,7,3,0
9630,547,4,25,3,3,1,1,4,2,11,3,2
1708,621,2,61,2,0,4,0,2,4,8,6,0
9964,1367,0,59,0,2,4,2,3,4,1,5,1
1744,393,0,17,2,0,3,0,3,1,0,4,2
9085,102,0,91,0,1,3,2,0,0,10,2,3
4977,696,5,78,2,0,2,0,3,3,0,1,0
6022,178,5,89,1,1,0,1,4,3,8,3,0
2524,900,2,49,4,0,2,0,2,1,3,3,1
9105,226,5,26,2,0,2,0,4,2,3,5,2
6974,242,4,84,0,1,3,0,2,2,2,1,0
6168,292,0,2,0,2,3,3,0,1,4,6,2
8284,1255,1,17,3,1,4,0,5,4,3,1,2
345,784,0,26,2,1,0,3,0,1,7,1,2
2436,569,0,94,2,1,0,2,0,4,1,3,3
1617,325,5,45,4,0,1,0,3,5,5,6,1
9962,442,0,79,0,3,2,3,0,1,7,2,0
8445,830,4,25,0,5,0,3,1,0,8,2,2
5842,311,3,85,1,2,0,1,3,4,11,6,0
4622,497,5,61,2,0,3,0,4,4,7,0,0
8048,1357,5,41,2,0,0,0,1,1,6,3,1
3764,1593,4,96,1,5,2,2,2,5,6,0,3
2584,532,0,47,0,2,1,2,0,2,9,2,1
2816,677,0,7,2,1,0,2,0,3,2,3,2
1539,1050,2,86,4,0,1,0,3,0,7,3,0
7793,827,1,25,4,1,0,0,5,1,6,0,2
2535,820,1,39,1,0,2,0,1,2,8,0,1
2863,164,2,87,4,0,3,0,2,0,7,6,0
1022,96,4,27,0,4,2,1,2,0,3,4,2
5334,1218,1,28,1,3,2,0,4,3,10,6,2
4942,1571,2,65,4,2,3,0,3,0,7,6,0
1786,1730,2,26,4,0,0,0,3,3,6,2,2
4597,316,4,30,0,4,3,1,2,5,6,6,2
7192,1508,2,81,2,0,2,0,2,1,3,2,0
6615,1424,5,16,4,6,1,0,4,4,4,6,2
4078,635,5,53,2,5,4,3,1,0,9,6,1
8355,1321,5,92,0,0,3,0,3,0,0,3,3
150,1256,4,89,0,3,2,2,0,4,10,0,0
290,951,0,4,2,1,3,3,0,0,4,3,2
7877,248,5,53,0,1,0,0,4,1,7,4,1
9748,1360,1,31,0,1,0,3,1,0,7,5,1
368,696,0,78,3,1,0,2,0,3,0,1,0
5422,36,2,3,2,0,2,0,2,1,6,3,2
10046,559,3,24,3,4,2,2,3,2,0,1,2
8496,968,1,57,1,1,2,0,0,2,8,3,1
9548,1078,0,18,2,3,4,3,0,1,3,2,2
4772,1043,2,30,2,0,1,0,3,0,0,0,2
7342,1008,4,98,3,4,4,3,2,1,1,5,3
6839,0,1,77,1,1,0,0,5,0,0,0,0
4489,262,3,67,3,2,2,3,3,4,0,0,0
7519,1506,0,83,1,3,0,2,0,4,10,4,0
241,413,4,90,4,5,0,0,2,4,3,0,0
7785,1540,4,40,0,5,4,1,0,1,8,1,1
9682,1585,0,27,0,3,1,2,3,4,10,2,2
2590,1522,0,85,0,1,0,3,3,2,1,4,0
7194,1698,3,99,0,2,0,3,3,3,0,2,3
8623,1755,2,89,4,3,1,0,3,4,3,6,0
9699,1708,4,65,3,4,4,3,2,3,5,3,0
5577,56,1,45,1,1,2,0,4,3,9,5,1
9710,1127,0,1,0,2,0,2,0,1,8,6,2
3116,1565,1,51,1,1,2,0,5,0,9,1,1
2991,316,3,98,1,6,1,0,2,5,6,6,3
2126,470,0,35,2,1,4,2,0,1,8,5,1
